"name_age","match_name","full_name","marathon","year","date","time","time_minutes","vaporfly"
"Adam Bohach (M31)","ADAM BOHACH","ADAM BOHACH","Philadelphia Marathon",2015,"2015-11-22","2:21:02",141.033333333333,FALSE
"Ryan McGuire (M33)","RYAN MCGUIRE","RYAN MCGUIRE","Philadelphia Marathon",2015,"2015-11-22","2:22:45",142.75,FALSE
"Richard Kessio (M41)","RICHARD KESSIO","RICHARD KESSIO","Philadelphia Marathon",2015,"2015-11-22","2:27:32",147.533333333333,FALSE
"KIMUTAI CHERUIYOT (M31)","KIMUTAI CHERUIYOT","KIMUTAI CHERUIYOT","Philadelphia Marathon",2016,"2016-11-20","2:15:53",135.883333333333,FALSE
"Jacob Chemtai (M29)","JACOB CHEMTAI","JACOB CHEMTAI","Philadelphia Marathon",2016,"2016-11-20","2:16:01",136.016666666667,FALSE
"Bado Merdessa (M31)","BADO MERDESSA","BADO MERDESSA","Philadelphia Marathon",2016,"2016-11-20","2:16:11",136.183333333333,FALSE
"Wesley Langat (M39)","WESLEY LANGAT","WESLEY LANGAT","Philadelphia Marathon",2016,"2016-11-20","2:16:42",136.7,FALSE
"Julius Koskei (M34)","JULIUS KOSKEI","JULIUS KOSKEI","Philadelphia Marathon",2016,"2016-11-20","2:20:19",140.316666666667,FALSE
"Sam Morse (M33)","SAM MORSE","SAM MORSE","Philadelphia Marathon",2016,"2016-11-20","2:20:47",140.783333333333,FALSE
"Charlie Hurt (M33)","CHARLIE HURT","CHARLIE HURT","Philadelphia Marathon",2016,"2016-11-20","2:21:29",141.483333333333,FALSE
"Nelson Oyugi (M25)","NELSON OYUGI","NELSON OYUGI","Philadelphia Marathon",2017,"2017-11-19","2:18:08",138.133333333333,FALSE
"Teklu Deneke (M38)","TEKLU DENEKE","TEKLU DENEKE","Philadelphia Marathon",2017,"2017-11-19","2:19:41",139.683333333333,TRUE
"Kiplangat Terer (M31)","KIPLANGAT TERER","KIPLANGAT TERER","Philadelphia Marathon",2017,"2017-11-19","2:22:24",142.4,FALSE
"Kimutai Cheruiyot (M32)","KIMUTAI CHERUIYOT","KIMUTAI CHERUIYOT","Philadelphia Marathon",2017,"2017-11-19","2:22:57",142.95,FALSE
"Tadesse Yai Dabi (M29)","TADESSE YAE DABI","TADESSE YAI DABI","Philadelphia Marathon",2018,"2018-11-18","2:14:47",134.783333333333,TRUE
"Birhanu Dare Kemel (M31)","BIRHANU DARE KEMAL","BIRHANU DARE KEMEL","Philadelphia Marathon",2018,"2018-11-18","2:14:54",134.9,NA
"Diriba Yigezu (M30)","DIRIBA DEGEFA YIGEZU","DIRIBA YIGEZU","Philadelphia Marathon",2018,"2018-11-18","2:17:09",137.15,TRUE
"Nelson Oyugi (M26)","NELSON OYUGI","NELSON OYUGI","Philadelphia Marathon",2018,"2018-11-18","2:17:56",137.933333333333,FALSE
"Sam Morse (M35)","SAM MORSE","SAM MORSE","Philadelphia Marathon",2018,"2018-11-18","2:20:57",140.95,FALSE
"Diriba Degefa Yigezu (M32)","DIRIBA DEGEFA YIGEZU","DIRIBA DEGEFA YIGEZU","Philadelphia Marathon",2019,"2019-11-24","2:16:31",136.516666666667,TRUE
"Michael Cassidy (M34)","MICHAEL CASSIDY","MICHAEL CASSIDY","Philadelphia Marathon",2019,"2019-11-24","2:26:34",146.566666666667,FALSE
"Jordan Chipangama (M26)","JORDAN CHIPANGAMA","JORDAN CHIPANGAMA","Phoenix Marathon",2015,"2015-02-28","2:20:25",140.416666666667,FALSE
"Teklu Deneke (M)","TEKLU DENEKE","TEKLU DENEKE","Phoenix Marathon",2017,"2017-02-25","2:18:00",138,NA
"Teklu Deneke (M)","TEKLU DENEKE","TEKLU DENEKE","Phoenix Marathon",2018,"2018-02-24","2:21:06",141.1,NA
"Tony Migliozzi (M)","TONY MIGLIOZZI","TONY MIGLIOZZI","Phoenix Marathon",2019,"2019-02-09","2:16:44",136.733333333333,TRUE
"HILARY TOO (M36)","HILARY TOO","HILARY TOO","Richmond Marathon",2015,"2015-11-14","2:18:48",138.8,FALSE
"KENNEDY KEMEI (M37)","KENNEDY KEMEI","KENNEDY KEMEI","Richmond Marathon",2015,"2015-11-14","2:19:01",139.016666666667,FALSE
"MENGISTU TABOR NEBSI (M38)","MENGISTU TABOR NEBSI","MENGISTU TABOR NEBSI","Richmond Marathon",2015,"2015-11-14","2:22:56",142.933333333333,FALSE
"JOHN MASON (M52)","JOHN MASON","JOHN MASON","Richmond Marathon",2015,"2015-11-14","3:30:53",210.883333333333,NA
"DADI BEYENE (M28)","DADI BEYENE","DADI BEYENE","Richmond Marathon",2016,"2016-11-12","2:19:36",139.6,FALSE
"PETER LIMO (M32)","PETER LIMO","PETER LIMO","Richmond Marathon",2016,"2016-11-12","2:19:41",139.683333333333,FALSE
"KENNEDY KEMEI (M38)","KENNEDY KEMEI","KENNEDY KEMEI","Richmond Marathon",2016,"2016-11-12","2:20:03",140.05,FALSE
"JULIUS KOSKEI (M35)","JULIUS KOSKEI","JULIUS KOSKEI","Richmond Marathon",2017,"2017-11-11","2:19:44",139.733333333333,FALSE
"SULEMAN ABRAR SHIFA (M25)","SULEMAN ABRAR SHIFA","SULEMAN ABRAR SHIFA","Richmond Marathon",2018,"2018-11-10","2:21:59",141.983333333333,TRUE
"ALEX WILSON (M27)","ALEX WILSON","ALEX WILSON","Richmond Marathon",2018,"2018-11-10","3:28:42",208.7,NA
"KIMUTAI CHERUIYOT (M34)","KIMUTAI CHERUIYOT","KIMUTAI CHERUIYOT","Richmond Marathon",2019,"2019-11-16","2:29:14",149.233333333333,FALSE
"Ishhimael Chemtan (M24)","ISHHIMAEL CHEMTAN","ISHHIMAEL CHEMTAN","Toronto Waterfront Marathon",2015,"2015-10-18","2:09:00",129,FALSE
"Gilbert Kirwa (M29)","GILBERT KIRWA","GILBERT KIRWA","Toronto Waterfront Marathon",2015,"2015-10-18","2:09:01",129.016666666667,FALSE
"Laban Korir (M30)","LABAN KORIR","LABAN KORIR","Toronto Waterfront Marathon",2015,"2015-10-18","2:09:20",129.333333333333,FALSE
"Robert Chemosin (M26)","ROBERT CHEMOSIN","ROBERT CHEMOSIN","Toronto Waterfront Marathon",2015,"2015-10-18","2:09:38",129.633333333333,FALSE
"Belay ASEFA (M23)","BELAY ASEFA","BELAY ASEFA","Toronto Waterfront Marathon",2015,"2015-10-18","2:10:32",130.533333333333,FALSE
"Mathew Bowen (M32)","MATHEW BOWEN","MATHEW BOWEN","Toronto Waterfront Marathon",2015,"2015-10-18","2:11:28",131.466666666667,FALSE
"Eric Gillis (M34)","ERIC GILLIS","ERIC GILLIS","Toronto Waterfront Marathon",2015,"2015-10-18","2:11:31",131.516666666667,FALSE
"Edwin Kiptoo (M27)","EDWIN KIPTOO","EDWIN KIPTOO","Toronto Waterfront Marathon",2015,"2015-10-18","2:11:45",131.75,FALSE
"Wily Canchanya (M24)","WILY CANCHANYA","WILY CANCHANYA","Toronto Waterfront Marathon",2015,"2015-10-18","2:14:24",134.4,FALSE
"Peter Some (M25)","PETER SOME","PETER SOME","Toronto Waterfront Marathon",2015,"2015-10-18","2:15:21",135.35,FALSE
"Kip Kangogo (M36)","KIP KANGOGO","KIP KANGOGO","Toronto Waterfront Marathon",2015,"2015-10-18","2:15:26",135.433333333333,FALSE
"Michael Kipyego (M32)","MICHAEL KIPYEGO","MICHAEL KIPYEGO","Toronto Waterfront Marathon",2015,"2015-10-18","2:16:54",136.9,FALSE
"Joe Moore (M31)","JOE MOORE","JOE MOORE","Toronto Waterfront Marathon",2015,"2015-10-18","2:18:43",138.716666666667,FALSE
"Paul Molyneux (M34)","PAUL MOLYNEUX","PAUL MOLYNEUX","Toronto Waterfront Marathon",2015,"2015-10-18","2:20:33",140.55,FALSE
"Pat Rizzo (M32)","PATRICK RIZZO","PAT RIZZO","Toronto Waterfront Marathon",2015,"2015-10-18","2:21:36",141.6,FALSE
"John Mason (M28)","JOHN MASON","JOHN MASON","Toronto Waterfront Marathon",2015,"2015-10-18","2:22:35",142.583333333333,FALSE
"Terence Attema (M25)","TERENCE ATTEMA","TERENCE ATTEMA","Toronto Waterfront Marathon",2015,"2015-10-18","2:37:10",157.166666666667,FALSE
"Philemon Rono (M)","PHILEMON RONO","PHILEMON RONO","Toronto Waterfront Marathon",2016,"2016-10-16","2:08:25",128.416666666667,FALSE
"Seboka Dibaba (M)","SEBOKA DIBABA","SEBOKA DIBABA","Toronto Waterfront Marathon",2016,"2016-10-16","2:09:45",129.75,FALSE
"Albert Korir (M)","ALBERT KORIR","ALBERT KORIR","Toronto Waterfront Marathon",2016,"2016-10-16","2:10:21",130.35,FALSE
"Ishhimael Chemtan (M)","ISHHIMAEL CHEMTAN","ISHHIMAEL CHEMTAN","Toronto Waterfront Marathon",2016,"2016-10-16","2:12:19",132.316666666667,FALSE
"Eric Gillis (M)","ERIC GILLIS","ERIC GILLIS","Toronto Waterfront Marathon",2016,"2016-10-16","2:13:42",133.7,FALSE
"Nicholas Rotich (M)","NICHOLAS ROTICH","NICHOLAS ROTICH","Toronto Waterfront Marathon",2016,"2016-10-16","2:20:14",140.233333333333,FALSE
"Julius Arile (M)","JULIUS ARILE","JULIUS ARILE","Toronto Waterfront Marathon",2016,"2016-10-16","2:20:46",140.766666666667,FALSE
"Kip Kangogo (M)","KIP KANGOGO","KIP KANGOGO","Toronto Waterfront Marathon",2016,"2016-10-16","2:22:13",142.216666666667,FALSE
"Benjamin Zywicki (M)","BENJAMIN P. ZYWICKI","BENJAMIN ZYWICKI","Toronto Waterfront Marathon",2016,"2016-10-16","2:29:11",149.183333333333,FALSE
"Calum Neff (M)","CALUM NEFF","CALUM NEFF","Toronto Waterfront Marathon",2016,"2016-10-16","2:31:21",151.35,FALSE
"Eric Noel (M)","ERIC NOEL","ERIC NOEL","Toronto Waterfront Marathon",2016,"2016-10-16","3:25:02",205.033333333333,NA
"Philemon Rono (M)","PHILEMON RONO","PHILEMON RONO","Toronto Waterfront Marathon",2017,"2017-10-22","2:06:51",126.85,TRUE
"Dickson Chumba (M)","DICKSON CHUMBA","DICKSON CHUMBA","Toronto Waterfront Marathon",2017,"2017-10-22","2:09:11",129.183333333333,FALSE
"Alex Chesakit (M)","ALEX CHESAKIT","ALEX CHESAKIT","Toronto Waterfront Marathon",2017,"2017-10-22","2:12:29",132.483333333333,FALSE
"Tadese Tola (M)","TADESE TOLA","TADESE TOLA","Toronto Waterfront Marathon",2017,"2017-10-22","2:16:44",136.733333333333,FALSE
"John Mason (M)","JOHN MASON","JOHN MASON","Toronto Waterfront Marathon",2017,"2017-10-22","2:26:08",146.133333333333,FALSE
"Eric Noel (M)","ERIC NOEL","ERIC NOEL","Toronto Waterfront Marathon",2017,"2017-10-22","3:21:42",201.7,NA
"Philemon Rono (M)","PHILEMON RONO","PHILEMON RONO","Toronto Waterfront Marathon",2018,"2018-10-21","2:13:37",133.616666666667,TRUE
"Terence Attema (M)","TERENCE ATTEMA","TERENCE ATTEMA","Toronto Waterfront Marathon",2018,"2018-10-21","2:22:34",142.566666666667,FALSE
"Lucas McAneney (M)","LUCAS MCANENEY","LUCAS MCANENEY","Toronto Waterfront Marathon",2018,"2018-10-21","2:26:55",146.916666666667,FALSE
"Philemon Rono (M)","PHILEMON RONO","PHILEMON RONO","Toronto Waterfront Marathon",2019,"2019-10-20","2:05:00",125,TRUE
"Lemi Berhanu (M)","LEMI BERHANU HAYLE","LEMI BERHANU","Toronto Waterfront Marathon",2019,"2019-10-20","2:05:09",125.15,FALSE
"Abera Kuma (M)","ABERA KUMA","ABERA KUMA","Toronto Waterfront Marathon",2019,"2019-10-20","2:09:14",129.233333333333,TRUE
"Juan Luis Barrios (M)","JUAN LUIS BARRIOS","JUAN LUIS BARRIOS","Toronto Waterfront Marathon",2019,"2019-10-20","2:11:52",131.866666666667,TRUE
"Calum Neff (M)","CALUM NEFF","CALUM NEFF","Toronto Waterfront Marathon",2019,"2019-10-20","2:20:44",140.733333333333,TRUE
"Daniel Vargas (M)","DANIEL VARGAS","DANIEL VARGAS","Toronto Waterfront Marathon",2019,"2019-10-20","2:32:03",152.05,TRUE
"Dominic Ondoro (M28)","DOMINIC ONDORO","DOMINIC ONDORO","Twin Cities Marathon",2015,"2015-10-04","2:11:16",131.266666666667,FALSE
"Elisha Barno (M30)","ELISHA BARNO","ELISHA BARNO","Twin Cities Marathon",2015,"2015-10-04","2:11:39",131.65,FALSE
"Jacob Chemtai (M28)","JACOB CHEMTAI","JACOB CHEMTAI","Twin Cities Marathon",2015,"2015-10-04","2:14:13",134.216666666667,FALSE
"Abrahamm Chelanga (M31)","ABRAHAM CHELANGA","ABRAHAMM CHELANGA","Twin Cities Marathon",2015,"2015-10-04","2:15:53",135.883333333333,FALSE
"Kipchumba Chelimo (M)","KIPCHUMBA CHELIMO","KIPCHUMBA CHELIMO","Twin Cities Marathon",2015,"2015-10-04","2:19:39",139.65,FALSE
"David Tuwei (M36)","DAVID TUWEI","DAVID TUWEI","Twin Cities Marathon",2015,"2015-10-04","2:19:57",139.95,FALSE
"Griffith Graves (M25)","GRIFFITH GRAVES","GRIFFITH GRAVES","Twin Cities Marathon",2015,"2015-10-04","2:20:51",140.85,FALSE
"Michael Wardian (M41)","MICHAEL WARDIAN","MICHAEL WARDIAN","Twin Cities Marathon",2015,"2015-10-04","2:35:19",155.316666666667,FALSE
"Dominic Ondoro (M28)","DOMINIC ONDORO","DOMINIC ONDORO","Twin Cities Marathon",2016,"2016-10-09","2:08:51",128.85,FALSE
"Elisha Barno (M31)","ELISHA BARNO","ELISHA BARNO","Twin Cities Marathon",2016,"2016-10-09","2:10:21",130.35,FALSE
"Rodgers Gesabwa (M28)","RODGERS GESABWA","RODGERS GESABWA","Twin Cities Marathon",2016,"2016-10-09","2:15:24",135.4,FALSE
"Jacob Chemtai (M29)","JACOB CHEMTAI","JACOB CHEMTAI","Twin Cities Marathon",2016,"2016-10-09","2:16:51",136.85,FALSE
"Adam Bohach (M32)","ADAM BOHACH","ADAM BOHACH","Twin Cities Marathon",2016,"2016-10-09","2:19:29",139.483333333333,FALSE
"Terence Attema (M26)","TERENCE ATTEMA","TERENCE ATTEMA","Twin Cities Marathon",2016,"2016-10-09","2:19:49",139.816666666667,FALSE
"Jonathan Peterson (M27)","JONATHAN PETERSON","JONATHAN PETERSON","Twin Cities Marathon",2016,"2016-10-09","2:20:21",140.35,FALSE
"Kennedy Kemei (M38)","KENNEDY KEMEI","KENNEDY KEMEI","Twin Cities Marathon",2016,"2016-10-09","2:24:34",144.566666666667,FALSE
"Dominic Ondoro (M29)","DOMINIC ONDORO","DOMINIC ONDORO","Twin Cities Marathon",2017,"2017-10-01","2:11:53",131.883333333333,FALSE
"Elisha Barno (M32)","ELISHA BARNO","ELISHA BARNO","Twin Cities Marathon",2017,"2017-10-01","2:12:10",132.166666666667,NA
"Nelson Oyugi (M25)","NELSON OYUGI","NELSON OYUGI","Twin Cities Marathon",2017,"2017-10-01","2:14:33",134.55,NA
"Joe Moore (M33)","JOE MOORE","JOE MOORE","Twin Cities Marathon",2017,"2017-10-01","2:21:26",141.433333333333,FALSE
"Michael Crouch (M29)","MICHAEL CROUCH","MICHAEL CROUCH","Twin Cities Marathon",2017,"2017-10-01","2:28:20",148.333333333333,NA
"Elisha Barno (M33)","ELISHA BARNO","ELISHA BARNO","Twin Cities Marathon",2018,"2018-10-07","2:11:58",131.966666666667,FALSE
"Birhanu Kemal (M32)","BIRHANU DARE KEMAL","BIRHANU KEMAL","Twin Cities Marathon",2018,"2018-10-07","2:14:47",134.783333333333,TRUE
"Tyler Jerman (M26)","TYLER JERMANN","TYLER JERMAN","Twin Cities Marathon",2018,"2018-10-07","2:19:39",139.65,FALSE
"Cole Atkins (M32)","COLE ATKINS","COLE ATKINS","Twin Cities Marathon",2018,"2018-10-07","2:20:39",140.65,FALSE
"Japhet Kipkoech (M27)","JAPHET KIPKOECH","JAPHET KIPKOECH","Twin Cities Marathon",2018,"2018-10-07","2:22:28",142.466666666667,FALSE
"Gregory Leak (M30)","GREGORY LEAK","GREGORY LEAK","Twin Cities Marathon",2018,"2018-10-07","2:28:35",148.583333333333,TRUE
"Donovan Fellows (M39)","DONOVAN FELLOWS","DONOVAN FELLOWS","Twin Cities Marathon",2018,"2018-10-07","2:45:31",165.516666666667,FALSE
"Dominic Ondoro (M31)","DOMINIC ONDORO","DOMINIC ONDORO","Twin Cities Marathon",2019,"2019-10-06","2:12:23",132.383333333333,FALSE
"Travis Morrison (M27)","TRAVIS MORRISON","TRAVIS MORRISON","Twin Cities Marathon",2019,"2019-10-06","2:18:53",138.883333333333,FALSE
"Luka Chelimo (M)","LUKA CHELIMO","LUKA CHELIMO","Vancouver Intl Marathon",2015,"2015-05-03","2:18:37",138.616666666667,FALSE
"Daniel Kipkoech (M)","DANIEL KIPKOECH","DANIEL KIPKOECH","Vancouver Intl Marathon",2015,"2015-05-03","2:18:49",138.816666666667,FALSE
"Kip Kangogo (M)","KIP KANGOGO","KIP KANGOGO","Vancouver Intl Marathon",2015,"2015-05-03","2:19:21",139.35,FALSE
"Saeki Makino (M)","SAEKI MAKINO","SAEKI MAKINO","Vancouver Intl Marathon",2015,"2015-05-03","2:23:10",143.166666666667,FALSE
"Daniel Kipkoech (M)","DANIEL KIPKOECH","DANIEL KIPKOECH","Vancouver Intl Marathon",2016,"2016-05-01","2:21:04",141.066666666667,FALSE
"Habteselassa Lemma Gemechu (M)","HABTESELASSA LEMMA GEMECHU","HABTESELASSA LEMMA GEMECHU","Vancouver Intl Marathon",2016,"2016-05-01","2:23:29",143.483333333333,FALSE
"Matt Hensley (M)","MATT HENSLEY","MATT HENSLEY","Vancouver Intl Marathon",2016,"2016-05-01","3:39:35",219.583333333333,NA
"Daniel Kipkoech (M)","DANIEL KIPKOECH","DANIEL KIPKOECH","Vancouver Intl Marathon",2017,"2017-05-07","2:19:09",139.15,FALSE
"Robin Watson (M)","ROB WATSON","ROBIN WATSON","Vancouver Intl Marathon",2017,"2017-05-07","2:44:40",164.666666666667,NA
"Robin Watson (M)","ROB WATSON","ROBIN WATSON","Vancouver Intl Marathon",2018,"2018-05-06","2:27:38",147.633333333333,TRUE
"Yuki Kawauchi (M)","YUKI KAWAUCHI","YUKI KAWAUCHI","Vancouver Intl Marathon",2019,"2019-05-05","2:15:01",135.016666666667,FALSE
"Luka Chelimo (M)","LUKA CHELIMO","LUKA CHELIMO","Vancouver Intl Marathon",2019,"2019-05-05","2:19:25",139.416666666667,FALSE
"Saeki Makino (M)","SAEKI MAKINO","SAEKI MAKINO","Vancouver Intl Marathon",2019,"2019-05-05","2:19:40",139.666666666667,FALSE
"Daniel Kipkoech (M)","DANIEL KIPKOECH","DANIEL KIPKOECH","Vancouver Intl Marathon",2019,"2019-05-05","2:24:18",144.3,FALSE
"Robin Watson (M)","ROB WATSON","ROBIN WATSON","Vancouver Intl Marathon",2019,"2019-05-05","2:25:10",145.166666666667,FALSE
"Matt Pelletier (M35)","MATT PELLETIER","MATT PELLETIER","Vermont City Marathon",2015,"2015-05-24","2:19:12",139.2,FALSE
"Blair Teal (M29)","BLAIR TEAL","BLAIR TEAL","Vermont City Marathon",2015,"2015-05-24","2:19:34",139.566666666667,FALSE
"David Sinclair (M23)","DAVID SINCLAIR","DAVID SINCLAIR","Vermont City Marathon",2015,"2015-05-24","2:26:17",146.283333333333,FALSE
"Michael Wardian (M41)","MICHAEL WARDIAN","MICHAEL WARDIAN","Vermont City Marathon",2015,"2015-05-24","2:29:20",149.333333333333,FALSE
"Matt Pelletier (M36)","MATT PELLETIER","MATT PELLETIER","Vermont City Marathon",2016,"2016-05-29","2:23:02",143.033333333333,FALSE
"Sam Morse (M32)","SAM MORSE","SAM MORSE","Vermont City Marathon",2016,"2016-05-29","2:23:33",143.55,FALSE
"Blair Teal (M30)","BLAIR TEAL","BLAIR TEAL","Vermont City Marathon",2016,"2016-05-29","2:26:00",146,FALSE
"Tyler Andrews (M27)","TYLER ANDREWS","TYLER ANDREWS","Vermont City Marathon",2017,"2017-05-28","2:19:41",139.683333333333,FALSE
"Sam Morse (M33)","SAM MORSE","SAM MORSE","Vermont City Marathon",2017,"2017-05-28","2:21:44",141.733333333333,FALSE
"David Sinclair (M25)","DAVID SINCLAIR","DAVID SINCLAIR","Vermont City Marathon",2017,"2017-05-28","2:26:24",146.4,FALSE
"Tyler Andrews (M28)","TYLER ANDREWS","TYLER ANDREWS","Vermont City Marathon",2018,"2018-05-27","2:17:44",137.733333333333,FALSE
"Nicholas Hilton (M29)","NICHOLAS HILTON","NICHOLAS HILTON","Vermont City Marathon",2018,"2018-05-27","2:19:22",139.366666666667,FALSE
"Tadesse Yae Dabi (M29)","TADESSE YAE DABI","TADESSE YAE DABI","Vermont City Marathon",2018,"2018-05-27","2:20:43",140.716666666667,FALSE
"Sam Morse (M34)","SAM MORSE","SAM MORSE","Vermont City Marathon",2018,"2018-05-27","2:22:32",142.533333333333,FALSE
"Eric Ashe (M30)","ERIC ASHE","ERIC ASHE","Vermont City Marathon",2019,"2019-05-26","2:20:10",140.166666666667,TRUE
"Tyler Andrews (M29)","TYLER ANDREWS","TYLER ANDREWS","Vermont City Marathon",2019,"2019-05-26","2:23:40",143.666666666667,FALSE
"Tim Chichester (M29)","TIMOTHY CHICHESTER","TIM CHICHESTER","Wineglass Marathon",2017,"2017-10-01","2:20:19",140.316666666667,FALSE
